date,Temperature,Dew,Humidity,Pressure
01-09-2018,28.21,23.37,18.07,100.21
02-09-2018,29.09,22.58,17.21,100.19
03-09-2018,29.39,22.44,17.15,100.19
04-09-2018,29.15,22.73,17.46,100.24
05-09-2018,29.37,22.81,17.52,100.13
06-09-2018,29.94,22.12,16.91,100.01
07-09-2018,30.55,21.59,16.42,100.03
08-09-2018,30.48,21.98,16.78,100.08
09-09-2018,30.06,22.79,17.46,100.22
10-09-2018,28.34,22.83,17.46,100.44
11-09-2018,29.38,23.2,17.88,100.41
12-09-2018,29.71,23.55,18.25,100.26
13-09-2018,29.7,23.45,18.19,100.19
14-09-2018,29.61,23.81,18.55,100.21
15-09-2018,29.65,23.64,18.43,100.24
16-09-2018,26.84,24.15,18.92,100.17
17-09-2018,26.56,23.97,18.74,100.07
18-09-2018,27.31,23.29,17.94,100.08
19-09-2018,27.73,23.15,17.82,100.03
20-09-2018,28.09,23.07,17.76,99.82
21-09-2018,28.9,23.33,18.07,99.89
22-09-2018,28.56,23.83,18.55,100.27
23-09-2018,27.8,24.16,18.86,100.52
24-09-2018,28.05,23.55,18.19,100.48
25-09-2018,27.63,23.79,18.49,100.36
26-09-2018,27.96,23.6,18.31,100.25
27-09-2018,28.24,23.37,18.07,100.26
28-09-2018,28.37,23.21,17.82,100.29
29-09-2018,28.41,23.66,18.31,100.29
30-09-2018,28.75,23.88,18.62,100.27
01-10-2018,28.34,24.34,19.1,100.31
02-10-2018,28.44,23.92,18.62,100.37
03-10-2018,27.89,24.32,19.04,100.37
04-10-2018,27.22,24.23,18.92,100.38
05-10-2018,26.99,24.47,19.23,100.4
06-10-2018,27.33,24.66,19.47,100.38
07-10-2018,27.63,24.01,18.74,100.32
08-10-2018,27.37,24.36,19.1,100.25
09-10-2018,27.76,23.33,18.01,100.16
10-10-2018,28.54,20.86,15.56,100.04
11-10-2018,28.48,19.88,14.83,100.03
12-10-2018,28.4,22.22,17.09,100.2
13-10-2018,28.23,24.44,19.17,100.45
14-10-2018,28.24,24.37,19.1,100.51
15-10-2018,28.03,24.2,18.92,100.59
16-10-2018,27.59,23.69,18.31,100.65
17-10-2018,27.07,23.13,17.7,100.63
18-10-2018,26.51,22.6,17.15,100.59
19-10-2018,26.74,22.39,16.91,100.59
20-10-2018,27.16,22.17,16.66,100.63
21-10-2018,27.12,23.01,17.58,100.66
22-10-2018,26.92,22.08,16.6,100.63
23-10-2018,26.55,21.62,16.11,100.64
24-10-2018,26.74,21.86,16.36,100.62
25-10-2018,27.16,22.59,17.15,100.73
26-10-2018,27.48,22.33,16.85,100.74
27-10-2018,27.26,21.09,15.62,100.71
28-10-2018,27.08,20.75,15.32,100.55
29-10-2018,27.42,22.25,16.97,100.36
30-10-2018,27.44,24.01,18.74,100.33
31-10-2018,27.22,23.76,18.43,100.43
01-11-2018,26.41,23.62,18.25,100.47
02-11-2018,26.8,23.61,18.25,100.48
03-11-2018,27,23.64,18.25,100.57
04-11-2018,27.44,23.58,18.19,100.61
05-11-2018,27.51,22.84,17.4,100.62
06-11-2018,27.33,22.49,17.03,100.67
07-11-2018,26.44,21.13,15.69,100.66
08-11-2018,26.66,22.18,16.72,100.59
09-11-2018,26.73,22.1,16.66,100.52
10-11-2018,26.82,21.72,16.24,100.56
11-11-2018,26.7,20.99,15.5,100.6
12-11-2018,26.54,20.28,14.89,100.48
13-11-2018,25.99,18.8,13.73,100.33
14-11-2018,26.44,20.63,15.38,100.31
15-11-2018,27.11,23.58,18.25,100.34
16-11-2018,27.38,23.98,18.68,100.48
17-11-2018,27.46,23.12,17.7,100.55
18-11-2018,27.43,23.47,18.07,100.58
19-11-2018,27.44,23.59,18.19,100.68
20-11-2018,26.91,23.26,17.82,100.7
21-11-2018,25.67,23.62,18.19,100.64
22-11-2018,25.5,23.05,17.58,100.76
23-11-2018,26.37,23.55,18.07,100.89
24-11-2018,25.95,22.45,16.91,100.96
25-11-2018,25.26,21.43,15.87,100.88
26-11-2018,24.41,19.47,14.1,100.76
27-11-2018,24.36,19.29,13.92,100.84
28-11-2018,25.12,20.92,15.44,100.83
29-11-2018,25.6,21.66,16.11,100.91
30-11-2018,25.12,21.22,15.69,100.91
01-12-2018,24.44,20.1,14.65,100.76
02-12-2018,24.94,20.76,15.26,100.6
03-12-2018,25.45,22.26,16.78,100.63
04-12-2018,25.8,23.94,18.55,100.66
05-12-2018,26.17,23.62,18.25,100.61
06-12-2018,26,22.73,17.27,100.55
07-12-2018,25.86,22.55,17.09,100.6
08-12-2018,25.73,22.25,16.72,100.69
09-12-2018,25.12,21.9,16.36,100.69
10-12-2018,24.97,20.98,15.5,100.65
11-12-2018,24.77,21.22,15.75,100.65
12-12-2018,24.9,21.37,15.87,100.73
13-12-2018,24.87,21.42,15.93,100.78
14-12-2018,25.37,21.92,16.42,100.77
15-12-2018,25.33,21.09,15.62,100.71
16-12-2018,21.8,19.14,13.85,100.63
17-12-2018,24.4,18.71,13.49,100.54
18-12-2018,23.6,18.89,13.67,100.75
19-12-2018,23.32,19.02,13.73,100.84
20-12-2018,24.43,20.87,15.38,100.82
21-12-2018,25.17,21.68,16.17,100.73
22-12-2018,25.19,22.2,16.66,100.72
23-12-2018,25.32,21.99,16.48,100.79
24-12-2018,25,21.04,15.5,100.78
25-12-2018,24.37,20.37,14.89,100.79
26-12-2018,24.33,20.07,14.65,100.77
27-12-2018,24.87,20.28,14.83,100.68
28-12-2018,24.96,21.01,15.5,100.68
29-12-2018,24.4,20.1,14.65,100.91
30-12-2018,23.66,19.55,14.1,101.09
31-12-2018,23.14,16.6,11.72,101.19
01-01-2019,22.22,16.05,11.29,101.2
02-01-2019,22.74,17.3,12.27,101.17
03-01-2019,23.23,17.63,12.51,101.22
04-01-2019,23.08,17.6,12.51,101.16
05-01-2019,23.14,17.66,12.57,101.02
06-01-2019,23.08,17.86,12.7,100.9
07-01-2019,23.64,18.65,13.43,100.81
08-01-2019,23.01,17.71,12.7,100.84
09-01-2019,23.19,17.65,12.57,100.84
10-01-2019,23.54,18.4,13.18,100.84
11-01-2019,23.69,18.02,12.88,100.91
12-01-2019,23.22,17.74,12.63,100.91
13-01-2019,23.33,18.09,12.94,100.91
14-01-2019,23.33,18.27,13.06,100.84
15-01-2019,23.33,17.77,12.7,100.88
16-01-2019,23.8,19,13.67,100.91
17-01-2019,23.69,18.4,13.18,100.81
18-01-2019,23.51,18.04,12.88,100.82
19-01-2019,23.3,17.51,12.45,100.9
20-01-2019,23.27,17.32,12.33,100.99
21-01-2019,23.43,17.65,12.57,100.92
22-01-2019,23.68,18,12.88,100.9
23-01-2019,24.62,19.12,13.85,100.81
24-01-2019,25.04,19.62,14.28,100.85
25-01-2019,25.52,21.02,15.56,100.8
26-01-2019,25.84,20.94,15.44,100.81
27-01-2019,25.74,20.29,14.83,100.86
28-01-2019,24.94,19.44,14.04,100.92
29-01-2019,24.8,19.48,14.1,100.98
30-01-2019,24.45,18.92,13.61,101
31-01-2019,24.3,18.46,13.24,100.97
01-02-2019,24.54,18.42,13.18,100.93
02-02-2019,24.91,18.83,13.55,100.82
03-02-2019,25.22,19.3,13.98,100.92
04-02-2019,26.06,19.96,14.53,101.05
05-02-2019,25.87,19.55,14.16,101.02
06-02-2019,25.83,18.79,13.61,100.78
07-02-2019,26.15,19.17,13.92,100.74
08-02-2019,27,20.7,15.26,100.73
09-02-2019,27.52,21.39,15.93,100.75
10-02-2019,27,21.58,16.05,100.91
11-02-2019,26.82,21.18,15.69,100.99
12-02-2019,26.15,19.92,14.47,101.1
13-02-2019,25.76,19.9,14.47,101.14
14-02-2019,26.37,20.41,14.95,100.87
15-02-2019,26.73,19.98,14.65,100.84
16-02-2019,27.66,20.88,15.5,100.76
17-02-2019,28.67,21.28,15.93,100.6
18-02-2019,28.81,22.19,16.85,100.48
19-02-2019,28.37,21.94,16.54,100.65
20-02-2019,27.65,21.08,15.69,100.93
21-02-2019,27.19,20.05,14.71,101.07
22-02-2019,26.6,17.97,13.12,100.87
23-02-2019,26.77,16.9,12.33,100.67
24-02-2019,27.07,18.8,13.85,100.56
25-02-2019,27.19,19.03,14.16,100.46
26-02-2019,27.69,20.75,15.56,100.37
27-02-2019,28.58,21.67,16.42,100.28
28-02-2019,28.76,22.58,17.21,100.34
01-03-2019,28.61,22.44,17.03,100.45
02-03-2019,28.31,20.8,15.38,100.59
03-03-2019,28.48,20.47,15.08,100.5
04-03-2019,28.8,20.57,15.26,100.36
05-03-2019,29.9,20.5,15.44,100.23
06-03-2019,30.45,21.67,16.6,100.26
07-03-2019,30.33,23.01,17.82,100.26
08-03-2019,30.04,22.94,17.58,100.46
09-03-2019,29.98,22.15,16.78,100.62
10-03-2019,29.49,21.23,15.93,100.65
11-03-2019,29.22,20.65,15.38,100.75
12-03-2019,29.02,19.52,14.47,100.76
13-03-2019,28.72,18.28,13.55,100.8
14-03-2019,29.32,18.06,13.24,100.75
15-03-2019,28.91,17.93,13.18,100.74
16-03-2019,28.75,19.73,14.59,100.77
17-03-2019,28.48,19.1,14.04,100.74
18-03-2019,28.5,19.58,14.28,100.73
19-03-2019,29.05,20.06,14.83,100.5
20-03-2019,29.12,20.99,15.69,100.49
21-03-2019,28.86,19,13.98,100.6
22-03-2019,29.26,20.73,15.5,100.63
23-03-2019,29.98,20.62,15.44,100.54
24-03-2019,29.96,20.48,15.38,100.47
25-03-2019,29.89,20.05,14.89,100.49
26-03-2019,29.86,20.4,15.14,100.62
27-03-2019,29.62,18.91,13.98,100.72
28-03-2019,29.83,19.13,14.22,100.61
29-03-2019,30.16,20.06,15.01,100.41
30-03-2019,30.52,19.98,14.95,100.4
31-03-2019,30.95,20.86,15.87,100.39
01-04-2019,30.61,20.87,15.99,100.44
02-04-2019,30.11,21.93,16.72,100.42
03-04-2019,29.77,21.64,16.36,100.46
04-04-2019,30.01,21.93,16.66,100.59
05-04-2019,30.55,21.75,16.6,100.58
06-04-2019,30.44,20.58,15.69,100.5
07-04-2019,30.48,21.45,16.36,100.41
08-04-2019,30.76,22.78,17.58,100.31
09-04-2019,30.81,23.43,18.25,100.36
10-04-2019,30.87,22.52,17.4,100.42
11-04-2019,30.69,21.87,16.72,100.34
12-04-2019,31.01,21.47,16.36,100.29
13-04-2019,30.89,21.32,16.3,100.34
14-04-2019,31.33,19.94,15.2,100.36
15-04-2019,30.87,19.77,15.01,100.37
16-04-2019,30.91,21.11,16.05,100.34
17-04-2019,31.76,21.79,16.6,100.36
18-04-2019,31.63,23.57,18.37,100.33
19-04-2019,31.33,23.65,18.49,100.25
20-04-2019,31.77,23.03,17.88,100.13
21-04-2019,31.93,22.74,17.58,100.05
22-04-2019,31.91,22.48,17.27,100.08
23-04-2019,31.79,21.1,15.87,100.22
24-04-2019,31.91,19.81,14.77,100.31
25-04-2019,31.89,20.55,15.44,100.3
26-04-2019,31.99,22.02,16.91,100.16
27-04-2019,31.94,23.38,18.25,100.15
28-04-2019,31.8,23.19,18.13,100.13
29-04-2019,31.91,23.62,18.49,100.12
30-04-2019,33.1,22.58,17.52,99.91
01-05-2019,31.61,23.24,18.01,99.87
02-05-2019,33.51,21.52,16.85,99.71
03-05-2019,33.98,20.72,15.99,99.88
04-05-2019,32.8,22.12,17.03,100.17
05-05-2019,32.91,22.97,17.94,100.25
06-05-2019,32.32,23.92,18.8,100.15
07-05-2019,31.97,24.4,19.35,100.06
08-05-2019,30.98,23.31,18.01,100.13
09-05-2019,32.92,22.44,17.21,99.97
10-05-2019,32.11,24.33,19.29,100.02
11-05-2019,31.21,24.42,19.41,100.2
12-05-2019,31.4,24.3,19.23,100.15
13-05-2019,31.26,24.16,19.23,100.08
14-05-2019,31.77,24.12,19.17,100.04
15-05-2019,31.58,24.05,18.98,100.13
16-05-2019,31.08,24.87,19.9,100.22
17-05-2019,31.7,24.75,19.78,100.18
18-05-2019,31.81,24.29,19.35,100.09
19-05-2019,32.13,23.55,18.49,100.1
20-05-2019,31.57,23.26,18.31,100.21
21-05-2019,30.18,24.17,19.1,100.23
22-05-2019,30.47,24.5,19.47,100.16
23-05-2019,31.4,24.49,19.47,100.12
24-05-2019,31.49,24.87,19.9,100.14
25-05-2019,32.04,24.63,19.59,99.97
26-05-2019,33.8,23.8,18.74,99.82
27-05-2019,32.48,24.51,19.59,99.88
28-05-2019,31.77,25.15,20.2,99.87
29-05-2019,32.36,24.43,19.53,99.81
30-05-2019,32.23,24.23,19.35,99.81
31-05-2019,32.4,24.06,19.04,99.85
01-06-2019,32.74,22.57,17.33,99.92
02-06-2019,32.69,24.64,19.65,99.85
03-06-2019,31.49,24.56,19.47,99.94
04-06-2019,31.12,24.58,19.59,99.89
05-06-2019,30.73,25.43,20.51,99.86
06-06-2019,30.37,25.23,20.26,99.89
07-06-2019,30.85,25.4,20.51,99.92
08-06-2019,31.64,24.52,19.53,99.9
09-06-2019,32.64,22.77,17.64,99.82
10-06-2019,31.6,22.16,16.97,99.87
11-06-2019,32.54,21.83,16.54,99.86
12-06-2019,33.42,21.82,16.48,99.88
13-06-2019,32.95,21.69,16.36,99.97
14-06-2019,33.4,20.59,15.38,99.91
15-06-2019,33.73,20.48,15.44,99.92
16-06-2019,33.3,21.7,16.72,99.96
17-06-2019,33.28,21.28,16.36,99.99
18-06-2019,32.68,21.94,16.97,99.92
19-06-2019,32.92,22.01,16.97,99.81
20-06-2019,33.26,21.73,16.6,99.84
21-06-2019,31.5,23.26,18.19,99.83
22-06-2019,31.63,23.12,18.01,99.75
23-06-2019,29.76,23.79,18.68,99.74
24-06-2019,30.3,23.83,18.74,99.83
25-06-2019,30.05,24.02,18.92,100.01
26-06-2019,29.87,23.76,18.55,100.06
27-06-2019,30.62,23.97,18.86,99.88
28-06-2019,30.53,23.8,18.68,99.89
29-06-2019,31.44,23.4,18.31,99.84
30-06-2019,31.41,22.74,17.52,99.82
01-07-2019,31.94,23.39,18.25,99.74
02-07-2019,31.58,23.26,18.13,99.76
03-07-2019,31.23,23.08,17.82,99.88
04-07-2019,31.51,22.46,17.15,99.84
05-07-2019,31.36,22.48,17.21,99.79
06-07-2019,31.44,21.93,16.6,99.84
07-07-2019,32.05,20.94,15.69,99.89
08-07-2019,32.36,21.19,15.93,99.98
09-07-2019,31.51,21.72,16.48,100
10-07-2019,28.89,23.65,18.43,100.09
11-07-2019,29.26,22.74,17.46,100.24
12-07-2019,29.69,22.3,16.97,100.25
13-07-2019,29.97,23.84,18.62,100.24
14-07-2019,28.47,23.61,18.31,100.24
15-07-2019,28.63,22.76,17.58,100.06
16-07-2019,29.76,23.36,18.19,99.99
17-07-2019,30.18,22.73,17.52,99.85
18-07-2019,28.82,23.17,17.94,99.72
19-07-2019,28.42,23.32,18.13,99.63
20-07-2019,29.49,23.72,18.55,99.66
21-07-2019,29.62,23.79,18.68,99.74
22-07-2019,27.69,24.04,18.86,99.8
23-07-2019,29.38,23.16,17.94,99.84
24-07-2019,30.23,23.79,18.62,99.94
25-07-2019,29.14,23.87,18.68,100.07
26-07-2019,28.76,23.62,18.37,100.06
27-07-2019,28.94,23.12,17.82,100.03
28-07-2019,28.96,23.05,17.76,99.97
29-07-2019,29.02,23.82,18.62,99.98
30-07-2019,29.22,23.05,17.76,100.1
31-07-2019,29.56,22.28,17.03,100.13
01-08-2019,29.52,23.26,18.01,100.11
02-08-2019,29.68,23.4,18.19,100.07
03-08-2019,30.21,22.15,16.78,100.09
04-08-2019,30.23,20.47,15.26,99.99
05-08-2019,28.68,21.63,16.3,100.01
06-08-2019,28.9,21.44,16.11,99.86
07-08-2019,29.17,21.9,16.6,99.79
08-08-2019,30.05,22.7,17.46,99.71
09-08-2019,29.9,22.63,17.33,99.87
10-08-2019,30.21,21.87,16.54,99.91
11-08-2019,30.33,22.27,17.03,99.87
12-08-2019,29.91,22.33,17.09,99.86
13-08-2019,29.81,23.39,18.13,99.93
14-08-2019,29.87,23.72,18.55,100.02
15-08-2019,29.44,23.8,18.62,100.13
16-08-2019,28.71,24.08,18.86,100.09
17-08-2019,27.94,24.71,19.59,100
18-08-2019,27.24,24.6,19.41,100.16
19-08-2019,27.87,24.58,19.41,100.21
20-08-2019,28.63,25.17,20.14,100.12
21-08-2019,26.85,24.8,19.65,100.06
22-08-2019,26.23,23.39,18.07,100.08
23-08-2019,27.5,23.83,18.55,100.1
24-08-2019,27.65,23.67,18.37,100.12
25-08-2019,27.94,23.73,18.43,100.06
26-08-2019,28.19,23.46,18.19,100.06
27-08-2019,27.71,23.39,18.13,100.04
28-08-2019,28.12,23.62,18.37,100.05
29-08-2019,27.81,23.98,18.74,100.06
30-08-2019,27.8,24.02,18.8,99.91
31-08-2019,27.78,23.98,18.8,99.79
01-09-2019,27.61,23.7,18.43,100
02-09-2019,27.31,23.73,18.43,100.1
03-09-2019,27.83,23.94,18.74,100.01
04-09-2019,27.44,23.46,18.19,99.95
05-09-2019,28.08,23.37,18.13,99.9
06-09-2019,28.62,24.09,18.92,99.89
07-09-2019,28.74,24.05,18.86,99.95
08-09-2019,28.93,23.89,18.62,100.07
09-09-2019,28.07,23.59,18.31,100.04
10-09-2019,28.57,24.7,19.59,100.06
11-09-2019,28.02,25.12,20.02,100.19
12-09-2019,27.29,24.87,19.71,100.32
13-09-2019,27.19,24.68,19.47,100.42
14-09-2019,28.11,24.73,19.59,100.29
15-09-2019,28.04,24.51,19.35,100.23
16-09-2019,28.15,24.05,18.8,100.09
17-09-2019,27.3,24.3,19.1,100.05
18-09-2019,26.97,24.47,19.29,100.08
19-09-2019,27.43,25.08,20.02,100.12
20-09-2019,26.83,24.18,18.92,100.24
21-09-2019,27.77,24.9,19.78,100.16
22-09-2019,27.62,25.17,20.08,100.18
23-09-2019,27.7,25.14,20.08,100.19
24-09-2019,27.51,24.98,19.9,100.16
25-09-2019,26.88,24.85,19.65,100.36
26-09-2019,27.21,24.74,19.47,100.65
27-09-2019,27.44,24.65,19.35,100.76
28-09-2019,27.62,23.87,18.49,100.65
29-09-2019,27.39,22.95,17.52,100.7
30-09-2019,27,22.79,17.33,100.64
01-10-2019,27.3,23.2,17.82,100.57
02-10-2019,27.44,24.68,19.47,100.54
03-10-2019,27.94,24.44,19.17,100.49
04-10-2019,27.79,24.37,19.1,100.42
05-10-2019,27.6,24.39,19.1,100.37
06-10-2019,27.3,24.33,19.04,100.43
07-10-2019,27.62,24.44,19.17,100.44
08-10-2019,27.86,24.59,19.35,100.38
09-10-2019,27.93,24.42,19.17,100.35
10-10-2019,27.9,24.2,18.92,100.39
11-10-2019,27.67,24.35,19.1,100.4
12-10-2019,27.34,24.37,19.1,100.42
13-10-2019,27.76,24.51,19.29,100.47
14-10-2019,27.98,24.54,19.29,100.47
15-10-2019,27.6,25.12,19.96,100.44
16-10-2019,27.26,23.87,18.55,100.48
17-10-2019,26.58,23.8,18.43,100.51
18-10-2019,27.03,23.91,18.55,100.5
19-10-2019,26.5,24.23,18.92,100.55
20-10-2019,26.45,24.15,18.86,100.54
21-10-2019,26.51,23.84,18.49,100.41
22-10-2019,26.62,24.18,18.92,100.21
23-10-2019,26.82,23.94,18.68,100.17
24-10-2019,26.65,23.67,18.37,100.28
25-10-2019,25.85,23.31,17.94,100.42
26-10-2019,26.31,24.01,18.68,100.49
27-10-2019,26.48,23.44,18.07,100.51
28-10-2019,26.7,24.37,19.1,100.54
29-10-2019,26.44,23.64,18.25,100.59
30-10-2019,26.3,23.62,18.25,100.57
31-10-2019,26.54,23.73,18.37,100.53
01-11-2019,26.89,23.87,18.49,100.5
02-11-2019,26.88,23.88,18.55,100.57
03-11-2019,26.62,24,18.62,100.66
04-11-2019,27.15,22.78,17.27,100.69
05-11-2019,27.01,23.26,17.88,100.49
06-11-2019,26.96,22.9,17.52,100.35
07-11-2019,26.98,22.99,17.58,100.31
08-11-2019,27.15,23.89,18.55,100.36
09-11-2019,27.71,23.93,18.62,100.37
10-11-2019,27.05,22.55,17.09,100.41
11-11-2019,26.41,22.73,17.27,100.44
12-11-2019,26.63,23.22,17.76,100.58
13-11-2019,26.55,23.14,17.7,100.66
14-11-2019,26.72,23.98,18.62,100.62
15-11-2019,26.61,24.11,18.8,100.59
16-11-2019,26.67,23.71,18.31,100.59
17-11-2019,26.39,23.69,18.31,100.59
18-11-2019,27.08,24.18,18.86,100.59
19-11-2019,27.16,23.58,18.19,100.55
20-11-2019,26.58,24.48,19.23,100.52
21-11-2019,26.7,23.78,18.37,100.63
22-11-2019,26.01,22.46,16.97,100.75
23-11-2019,25.4,22.51,17.03,100.76
24-11-2019,25.87,22.67,17.21,100.71
25-11-2019,25.93,22.58,17.09,100.68
26-11-2019,25.9,22.4,16.91,100.62
27-11-2019,26.58,23.45,18.07,100.55
28-11-2019,26.84,24.56,19.29,100.59
29-11-2019,26.54,23.9,18.55,100.61
30-11-2019,26.62,24.53,19.29,100.58
01-12-2019,26.12,24.76,19.53,100.62
02-12-2019,26.26,23.88,18.49,100.68
03-12-2019,26.14,23.01,17.52,100.7
04-12-2019,25.94,22.36,16.85,100.81
05-12-2019,25.16,21.28,15.75,100.93
06-12-2019,24.7,21.1,15.56,100.89
07-12-2019,25.57,22.7,17.21,100.79
08-12-2019,25.23,21.83,16.3,100.86
09-12-2019,25.07,20.87,15.32,100.85
10-12-2019,24.73,20.98,15.5,100.73
11-12-2019,24.66,20.73,15.26,100.61
12-12-2019,25,21.49,15.99,100.65
13-12-2019,25.37,22.33,16.85,100.74
14-12-2019,25.58,22.7,17.15,100.88
15-12-2019,25.04,21.79,16.24,100.8
16-12-2019,25.31,22.52,17.03,100.76
17-12-2019,25.21,21.71,16.17,100.84
18-12-2019,25.37,22.08,16.54,100.86
19-12-2019,25.25,21.81,16.3,100.79
20-12-2019,25.04,21.55,16.05,100.73
21-12-2019,24.62,21.43,15.93,100.74
22-12-2019,24.51,20.65,15.14,100.77
23-12-2019,24.53,20.17,14.71,100.74
24-12-2019,24.94,21.87,16.36,100.8
25-12-2019,25.02,21.62,16.11,100.79
26-12-2019,24.58,20.75,15.26,100.74
27-12-2019,24.51,20.16,14.71,100.63
28-12-2019,24.9,20.8,15.32,100.7
29-12-2019,24.8,21.3,15.75,100.76
30-12-2019,24.76,21.78,16.24,100.77
31-12-2019,25.26,22,16.48,100.81
01-01-2020,25.75,23.07,17.58,100.81
02-01-2020,25.68,23.15,17.64,100.91
03-01-2020,26.12,22.93,17.46,100.8
04-01-2020,26.09,23.33,17.88,100.62
05-01-2020,26.12,23.03,17.58,100.65
06-01-2020,25.6,22.35,16.78,100.86
07-01-2020,25.32,22.01,16.48,100.85
08-01-2020,24.46,20.72,15.2,100.8
09-01-2020,24.32,19.35,13.98,100.77
10-01-2020,23.83,19.54,14.16,100.82
11-01-2020,23.77,19.62,14.22,100.9
12-01-2020,24.15,20.82,15.32,100.8
13-01-2020,23.81,18.51,13.31,100.67
14-01-2020,23.1,17.43,12.39,100.68
15-01-2020,23.67,17.87,12.76,100.73
16-01-2020,25,17.98,12.88,100.71
17-01-2020,24.87,21.67,16.17,100.72
18-01-2020,25.37,22.19,16.66,100.71
19-01-2020,25.21,21.42,15.87,100.76
20-01-2020,24.69,20.14,14.65,100.86
21-01-2020,24.17,19.73,14.28,100.96
22-01-2020,24.66,20.69,15.2,100.99
23-01-2020,24.63,20.58,15.08,100.91
24-01-2020,23.57,18.66,13.37,100.9
25-01-2020,23.34,17.23,12.27,100.89
26-01-2020,24.37,18.3,13.12,100.76
27-01-2020,24.46,19.76,14.34,100.7
28-01-2020,25.06,20.9,15.38,100.72
29-01-2020,25.48,20.57,15.08,100.79
30-01-2020,25.25,20.26,14.83,100.72
31-01-2020,25.4,20.76,15.26,100.66
01-02-2020,25.84,21.28,15.75,100.72
02-02-2020,25.52,19.76,14.34,100.93
03-02-2020,25.34,19.45,14.04,100.94
04-02-2020,25.5,19.3,13.92,100.78
05-02-2020,25.55,18.37,13.12,100.8
06-02-2020,25.37,18.73,13.49,100.8
07-02-2020,25.77,19.73,14.34,100.81
08-02-2020,26.01,19.74,14.34,100.82
09-02-2020,26.15,20.58,15.08,100.89
10-02-2020,25.87,19.8,14.34,100.89
11-02-2020,25.98,19.41,14.04,100.94
12-02-2020,25.69,19.67,14.22,101.06
13-02-2020,25.6,19.12,13.79,100.94
14-02-2020,25.48,18.51,13.31,100.71
15-02-2020,25.55,16.18,11.6,100.7
16-02-2020,25.18,17.21,12.33,100.87
17-02-2020,25.22,16.92,12.02,100.94
18-02-2020,25.46,18.17,13,100.89
19-02-2020,25.18,18.81,13.49,100.86
20-02-2020,25.17,18.26,13.06,100.84
21-02-2020,25.48,19.1,13.79,100.97
22-02-2020,26.36,20.84,15.32,101.06
23-02-2020,26.33,20.61,15.14,100.95
24-02-2020,26.75,20.32,14.89,100.72
25-02-2020,27.37,20.9,15.5,100.58
26-02-2020,27.49,21.48,15.99,100.62
27-02-2020,27.34,21.06,15.62,100.66
28-02-2020,27.32,20.94,15.5,100.59
29-02-2020,27.18,20.57,15.14,100.56
01-03-2020,27.42,20.07,14.71,100.6
02-03-2020,27.51,19.37,14.1,100.61
03-03-2020,28.44,19.06,13.85,100.57
04-03-2020,28.43,19.77,14.53,100.5
05-03-2020,28.26,20.81,15.44,100.44
06-03-2020,27.9,21.55,16.11,100.52
07-03-2020,28.05,21.23,15.75,100.67
08-03-2020,28.34,21.61,16.11,100.62
09-03-2020,28.12,20.83,15.44,100.52
10-03-2020,28.28,20.3,14.95,100.52
11-03-2020,27.74,19.77,14.53,100.55
12-03-2020,27.93,19.41,14.34,100.66
13-03-2020,28.15,20.42,15.14,100.68
14-03-2020,28.23,21.27,15.93,100.58
15-03-2020,28.11,21.01,15.62,100.56
16-03-2020,29.03,20.8,15.38,100.65
17-03-2020,28.86,20.4,15.14,100.79
18-03-2020,29.21,20.19,15.08,100.7
19-03-2020,29.64,20.58,15.5,100.56
20-03-2020,29.64,20.19,15.08,100.54
21-03-2020,30.01,20.54,15.2,100.53
22-03-2020,30.02,20.37,15.14,100.52
23-03-2020,29.27,20.63,15.32,100.52
24-03-2020,29.36,19.78,14.59,100.38
25-03-2020,29.48,20.13,14.89,100.39
26-03-2020,29.34,20.21,15.01,100.45
27-03-2020,29.15,19.03,13.92,100.65
28-03-2020,29.25,17.24,12.63,100.52
29-03-2020,29.57,18.71,13.67,100.4
30-03-2020,29.6,17.99,13.12,100.47
31-03-2020,29.99,19.23,14.1,100.52
01-04-2020,30.36,20.65,15.38,100.45
02-04-2020,30.53,21.34,16.11,100.34
03-04-2020,29.97,21.45,16.24,100.45
04-04-2020,29.67,21.22,15.99,100.54
05-04-2020,30.52,23.12,17.76,100.58
06-04-2020,30.77,23.45,18.19,100.53
07-04-2020,30.78,22.93,17.76,100.42
08-04-2020,31.18,22.52,17.27,100.45
09-04-2020,30.42,22.58,17.27,100.49
10-04-2020,29.74,21.73,16.42,100.57
11-04-2020,29.83,22.05,16.72,100.67
12-04-2020,29.96,20.98,15.75,100.58
13-04-2020,30.6,20.38,15.26,100.42
14-04-2020,30.08,20.05,15.08,100.48
15-04-2020,30.11,20.44,15.38,100.56
16-04-2020,30.12,22.17,16.97,100.44
17-04-2020,30.66,22.41,17.21,100.37
18-04-2020,30.95,22.56,17.27,100.41
19-04-2020,31.05,23,17.7,100.39
20-04-2020,30.84,21.9,16.72,100.4
21-04-2020,31.01,21.73,16.48,100.4
22-04-2020,31.26,22.48,17.21,100.32
23-04-2020,31.73,23.62,18.43,100.26
24-04-2020,31.91,23.67,18.49,100.24
25-04-2020,31.27,24.98,19.96,100.21
26-04-2020,30.06,25.23,20.2,100.33
27-04-2020,29.6,24.95,19.84,100.44
28-04-2020,30.16,23.82,18.55,100.36
29-04-2020,30.68,23.89,18.68,100.3
30-04-2020,30.45,24.37,19.17,100.38
01-05-2020,30.7,24.02,18.92,100.28
